"id";"wind_direction";"spot";"wind_speed";"fact_texture";"date";"description";"flat_probability";"frizzy_probability";"stirred_probability";"restless_probability"
51;"Nordeste";"Canal da Barra";"Vento Fresco";"Mexido";"2020-03-27 06:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Moderado>) = 0,00924/0,02012 = 0,45931P(Muito Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00024/0,02012 = 0,01205P(Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00793/0,02012 = 0,39412P(Liso|<Canal da Barra, Norte, Vento Moderado>) = 0,00271/0,02012 = 0,13451";0.134514891427459;0.4593116250535176;0.3941244579245275;0.012049025594495881
52;"Norte";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-03-27 09:00:00";"P(Encrespado|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00342/0,00732 = 0,46699P(Muito Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00000/0,00732 = 0,00000P(Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00350/0,00732 = 0,47845P(Liso|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00040/0,00732 = 0,05456";0.05456006193039602;0.46699106552520936;0.47844887254439455;0.0
53;"Norte";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-03-27 12:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Moderado>) = 0,00924/0,02012 = 0,45931P(Muito Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00024/0,02012 = 0,01205P(Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00793/0,02012 = 0,39412P(Liso|<Canal da Barra, Norte, Vento Moderado>) = 0,00271/0,02012 = 0,13451";0.134514891427459;0.4593116250535176;0.3941244579245275;0.012049025594495881
54;"Oeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-03 06:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Moderado>) = 0,00924/0,02012 = 0,45931P(Muito Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00024/0,02012 = 0,01205P(Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00793/0,02012 = 0,39412P(Liso|<Canal da Barra, Norte, Vento Moderado>) = 0,00271/0,02012 = 0,13451";0.134514891427459;0.4593116250535176;0.3941244579245275;0.012049025594495881
55;"Oeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-03 08:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00278/0,01167 = 0,23793P(Muito Mexido|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00036/0,01167 = 0,03116P(Mexido|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00080/0,01167 = 0,06835P(Liso|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00773/0,01167 = 0,66257";0.6625663801296975;0.23792806370905967;0.0683475068668737;0.031158049294369182
56;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-03 12:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00278/0,01167 = 0,23793P(Muito Mexido|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00036/0,01167 = 0,03116P(Mexido|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00080/0,01167 = 0,06835P(Liso|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00773/0,01167 = 0,66257";0.6625663801296975;0.23792806370905967;0.0683475068668737;0.031158049294369182
57;"Oeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-03 06:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
58;"Oeste";"Canal da Barra";"Vento Forte";"Liso";"2020-04-03 08:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00278/0,01167 = 0,23793P(Muito Mexido|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00036/0,01167 = 0,03116P(Mexido|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00080/0,01167 = 0,06835P(Liso|<Canal da Barra, Oeste, Vento Muito Fresco>) = 0,00773/0,01167 = 0,66257";0.6625663801296975;0.23792806370905967;0.0683475068668737;0.031158049294369182
59;"Sudoeste";"Canal da Barra";"Vento Forte";"Liso";"2020-04-03 12:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Forte>) = 0,00054/0,00421 = 0,12822P(Muito Mexido|<Canal da Barra, Oeste, Vento Forte>) = 0,00000/0,00421 = 0,00000P(Mexido|<Canal da Barra, Oeste, Vento Forte>) = 0,00006/0,00421 = 0,01486P(Liso|<Canal da Barra, Oeste, Vento Forte>) = 0,00361/0,00421 = 0,85693";0.8569256429796248;0.1282177561696235;0.014856600850751637;0.0
60;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Encrespado";"2020-04-04 06:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Forte>) = 0,00059/0,00608 = 0,09730P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Forte>) = 0,00000/0,00608 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Forte>) = 0,00034/0,00608 = 0,05662P(Liso|<Canal da Barra, Sudoeste, Vento Forte>) = 0,00514/0,00608 = 0,84608";0.8460842946860553;0.0972998887947124;0.05661581651923232;0.0
61;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-04 08:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
62;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-04 10:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
63;"Sudoeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-04 12:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
64;"Sudoeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-04 14:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00414/0,01794 = 0,23081P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00000/0,01794 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00241/0,01794 = 0,13430P(Liso|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,01139/0,01794 = 0,63489";0.6348854931502146;0.23081205937599517;0.1343024474737903;0.0
65;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Encrespado";"2020-04-04 06:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00575/0,03003 = 0,19136P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00000/0,03003 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00224/0,03003 = 0,07451P(Liso|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,02204/0,03003 = 0,73413";0.7341307940855013;0.1913638103211401;0.07450539559335859;0.0
66;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-04 08:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
67;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-04 10:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
68;"Sudoeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-04 12:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
69;"Sudoeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-04 14:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00414/0,01794 = 0,23081P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00000/0,01794 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00241/0,01794 = 0,13430P(Liso|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,01139/0,01794 = 0,63489";0.6348854931502146;0.23081205937599517;0.1343024474737903;0.0
70;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Encrespado";"2020-04-04 06:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00575/0,03003 = 0,19136P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00000/0,03003 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00224/0,03003 = 0,07451P(Liso|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,02204/0,03003 = 0,73413";0.7341307940855013;0.1913638103211401;0.07450539559335859;0.0
71;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-04 08:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
72;"Sudoeste";"Canal da Barra";"Vento Muito Fresco";"Liso";"2020-04-04 10:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
73;"Sudoeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-04 12:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00304/0,01845 = 0,16486P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00000/0,01845 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,00439/0,01845 = 0,23782P(Liso|<Canal da Barra, Sudoeste, Vento Muito Fresco>) = 0,01102/0,01845 = 0,59732";0.5973196806430657;0.16486056209714817;0.23781975725978596;0.0
74;"Sudoeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-04 14:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00414/0,01794 = 0,23081P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00000/0,01794 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00241/0,01794 = 0,13430P(Liso|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,01139/0,01794 = 0,63489";0.6348854931502146;0.23081205937599517;0.1343024474737903;0.0
75;"Sudoeste";"Canal da Barra";"Aragem";"Liso";"2020-04-05 07:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00575/0,03003 = 0,19136P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00000/0,03003 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00224/0,03003 = 0,07451P(Liso|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,02204/0,03003 = 0,73413";0.7341307940855013;0.1913638103211401;0.07450539559335859;0.0
76;"Sudoeste";"Canal da Barra";"Vento Fraco";"Encrespado";"2020-04-05 09:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Aragem>) = 0,00076/0,00534 = 0,14238P(Muito Mexido|<Canal da Barra, Sudoeste, Aragem>) = 0,00000/0,00534 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Aragem>) = 0,00017/0,00534 = 0,03222P(Liso|<Canal da Barra, Sudoeste, Aragem>) = 0,00441/0,00534 = 0,82540";0.8253997595051885;0.14238174372596737;0.03221849676884417;0.0
77;"Sudoeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-07 06:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00194/0,01238 = 0,15700P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00000/0,01238 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00052/0,01238 = 0,04170P(Liso|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00992/0,01238 = 0,80130";0.8013004160879216;0.15699584045233747;0.041703743459740955;0.0
78;"Sul";"Canal da Barra";"Vento Forte";"Liso";"2020-04-07 09:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00575/0,03003 = 0,19136P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00000/0,03003 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00224/0,03003 = 0,07451P(Liso|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,02204/0,03003 = 0,73413";0.7341307940855013;0.1913638103211401;0.07450539559335859;0.0
79;"Sul";"Canal da Barra";"Vento Muito Forte";"Liso";"2020-04-07 12:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Forte>) = 0,00080/0,00471 = 0,16918P(Muito Mexido|<Canal da Barra, Sul, Vento Forte>) = 0,00000/0,00471 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Forte>) = 0,00013/0,00471 = 0,02656P(Liso|<Canal da Barra, Sul, Vento Forte>) = 0,00379/0,00471 = 0,80426";0.8042589685689284;0.16918195764143767;0.026559073789633847;0.0
80;"Sudoeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-11 07:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Muito Forte>) = 0,00011/0,00096 = 0,11897P(Muito Mexido|<Canal da Barra, Sul, Vento Muito Forte>) = 0,00000/0,00096 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Muito Forte>) = 0,00003/0,00096 = 0,03268P(Liso|<Canal da Barra, Sul, Vento Muito Forte>) = 0,00081/0,00096 = 0,84835";0.8483453322090931;0.11897057180847542;0.03268409598243148;0.0
81;"Sudoeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-11 08:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00414/0,01794 = 0,23081P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00000/0,01794 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00241/0,01794 = 0,13430P(Liso|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,01139/0,01794 = 0,63489";0.6348854931502146;0.23081205937599517;0.1343024474737903;0.0
82;"Sudoeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-11 11:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00414/0,01794 = 0,23081P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00000/0,01794 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00241/0,01794 = 0,13430P(Liso|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,01139/0,01794 = 0,63489";0.6348854931502146;0.23081205937599517;0.1343024474737903;0.0
83;"Sudoeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-11 13:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00414/0,01794 = 0,23081P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00000/0,01794 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,00241/0,01794 = 0,13430P(Liso|<Canal da Barra, Sudoeste, Vento Fresco>) = 0,01139/0,01794 = 0,63489";0.6348854931502146;0.23081205937599517;0.1343024474737903;0.0
84;"Sul";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-11 16:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00575/0,03003 = 0,19136P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00000/0,03003 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00224/0,03003 = 0,07451P(Liso|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,02204/0,03003 = 0,73413";0.7341307940855013;0.1913638103211401;0.07450539559335859;0.0
85;"Sul";"Canal da Barra";"Vento Fraco";"Liso";"2020-04-12 06:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Moderado>) = 0,00774/0,02480 = 0,31227P(Muito Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00000/0,02480 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00081/0,02480 = 0,03280P(Liso|<Canal da Barra, Sul, Vento Moderado>) = 0,01624/0,02480 = 0,65492";0.6549237019266747;0.31227448397839674;0.032801814094928494;0.0
86;"Sudoeste";"Canal da Barra";"Vento Fraco";"Liso";"2020-04-12 08:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Fraco>) = 0,00262/0,01012 = 0,25894P(Muito Mexido|<Canal da Barra, Sul, Vento Fraco>) = 0,00000/0,01012 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Fraco>) = 0,00019/0,01012 = 0,01856P(Liso|<Canal da Barra, Sul, Vento Fraco>) = 0,00731/0,01012 = 0,72251";0.722506002731642;0.2589367308309024;0.018557266437455606;0.0
87;"Leste";"Canal da Barra";"Aragem";"Encrespado";"2020-04-12 15:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00194/0,01238 = 0,15700P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00000/0,01238 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00052/0,01238 = 0,04170P(Liso|<Canal da Barra, Sudoeste, Vento Fraco>) = 0,00992/0,01238 = 0,80130";0.8013004160879216;0.15699584045233747;0.041703743459740955;0.0
88;"Sudeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-13 07:00:00";"P(Encrespado|<Canal da Barra, Leste, Aragem>) = 0,00023/0,00076 = 0,30531P(Muito Mexido|<Canal da Barra, Leste, Aragem>) = 0,00000/0,00076 = 0,00000P(Mexido|<Canal da Barra, Leste, Aragem>) = 0,00006/0,00076 = 0,08254P(Liso|<Canal da Barra, Leste, Aragem>) = 0,00046/0,00076 = 0,61215";0.6121468042842362;0.3053088302147146;0.08254436550104917;0.0
89;"Sudoeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-04-13 08:00:00";"P(Encrespado|<Canal da Barra, Sudeste, Vento Moderado>) = 0,00275/0,00806 = 0,34100P(Muito Mexido|<Canal da Barra, Sudeste, Vento Moderado>) = 0,00000/0,00806 = 0,00000P(Mexido|<Canal da Barra, Sudeste, Vento Moderado>) = 0,00183/0,00806 = 0,22712P(Liso|<Canal da Barra, Sudeste, Vento Moderado>) = 0,00348/0,00806 = 0,43188";0.43188167756596285;0.34099526092791727;0.22712306150611997;0.0
90;"Norte";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-04-13 11:00:00";"P(Encrespado|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00575/0,03003 = 0,19136P(Muito Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00000/0,03003 = 0,00000P(Mexido|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,00224/0,03003 = 0,07451P(Liso|<Canal da Barra, Sudoeste, Vento Moderado>) = 0,02204/0,03003 = 0,73413";0.7341307940855013;0.1913638103211401;0.07450539559335859;0.0
91;"Norte";"Canal da Barra";"Vento Fresco";"Encrespado";"2020-04-13 13:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Moderado>) = 0,00924/0,02012 = 0,45931P(Muito Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00024/0,02012 = 0,01205P(Mexido|<Canal da Barra, Norte, Vento Moderado>) = 0,00793/0,02012 = 0,39412P(Liso|<Canal da Barra, Norte, Vento Moderado>) = 0,00271/0,02012 = 0,13451";0.134514891427459;0.4593116250535176;0.3941244579245275;0.012049025594495881
92;"Sudeste";"Canal da Barra";"Vento Forte";"Encrespado";"2020-04-14 07:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Fresco>) = 0,00666/0,01733 = 0,38438P(Muito Mexido|<Canal da Barra, Norte, Vento Fresco>) = 0,00073/0,01733 = 0,04198P(Mexido|<Canal da Barra, Norte, Vento Fresco>) = 0,00854/0,01733 = 0,49293P(Liso|<Canal da Barra, Norte, Vento Fresco>) = 0,00140/0,01733 = 0,08071";0.08071347114534919;0.3843791488443189;0.49292777019826267;0.04197960981206921
93;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Mexido";"2020-04-14 10:00:00";"P(Encrespado|<Canal da Barra, Sudeste, Vento Forte>) = 0,00028/0,00138 = 0,20550P(Muito Mexido|<Canal da Barra, Sudeste, Vento Forte>) = 0,00000/0,00138 = 0,00000P(Mexido|<Canal da Barra, Sudeste, Vento Forte>) = 0,00028/0,00138 = 0,20456P(Liso|<Canal da Barra, Sudeste, Vento Forte>) = 0,00081/0,00138 = 0,58994";0.5899440771758525;0.205497598524473;0.20455832429967455;0.0
94;"Norte";"Canal da Barra";"Vento Forte";"Mexido";"2020-04-14 15:00:00";"P(Encrespado|<Canal da Barra, Noroeste, Vento Muito Fresco>) = 0,00635/0,02447 = 0,25942P(Muito Mexido|<Canal da Barra, Noroeste, Vento Muito Fresco>) = 0,00109/0,02447 = 0,04459P(Mexido|<Canal da Barra, Noroeste, Vento Muito Fresco>) = 0,01316/0,02447 = 0,53796P(Liso|<Canal da Barra, Noroeste, Vento Muito Fresco>) = 0,00387/0,02447 = 0,15803";0.15803031948335483;0.25942309212602593;0.5379570954842321;0.044589492906387036
95;"Norte";"Canal da Barra";"Vento Forte";"Encrespado";"2020-04-14 16:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Forte>) = 0,00095/0,00280 = 0,33942P(Muito Mexido|<Canal da Barra, Norte, Vento Forte>) = 0,00000/0,00280 = 0,00000P(Mexido|<Canal da Barra, Norte, Vento Forte>) = 0,00122/0,00280 = 0,43527P(Liso|<Canal da Barra, Norte, Vento Forte>) = 0,00063/0,00280 = 0,22531";0.2253125459270566;0.33941793658927866;0.4352695174836646;0.0
96;"Oeste";"Canal da Barra";"Vento Fresco";"Encrespado";"2020-04-15 07:00:00";"P(Encrespado|<Canal da Barra, Norte, Vento Forte>) = 0,00095/0,00280 = 0,33942P(Muito Mexido|<Canal da Barra, Norte, Vento Forte>) = 0,00000/0,00280 = 0,00000P(Mexido|<Canal da Barra, Norte, Vento Forte>) = 0,00122/0,00280 = 0,43527P(Liso|<Canal da Barra, Norte, Vento Forte>) = 0,00063/0,00280 = 0,22531";0.2253125459270566;0.33941793658927866;0.4352695174836646;0.0
97;"Oeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-04-15 08:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Fresco>) = 0,00378/0,01257 = 0,30064P(Muito Mexido|<Canal da Barra, Oeste, Vento Fresco>) = 0,00036/0,01257 = 0,02893P(Mexido|<Canal da Barra, Oeste, Vento Fresco>) = 0,00044/0,01257 = 0,03484P(Liso|<Canal da Barra, Oeste, Vento Fresco>) = 0,00799/0,01257 = 0,63560";0.6355962113819323;0.3006427359906393;0.03483549596190027;0.02892555666552805
