idhourforecast,iddayforecast,time,temperature,windspeed,winddirdegree,preciptation,humidity,pressure,cloundover,heatIndex,dewpoint,windchill,windgust,feelslike,sigheight,swellheight,swelldir,period,watertemp
17459,1040,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17460,1040,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17461,1040,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17462,1041,0,19,8,207,0.2,79,1014,86,19,15,19,14,19,0.4,0.4,100,10.1,21
17463,1041,100,19,13,195,0.2,82,1014,86,19,16,19,21,19,0.5,0.4,100,10,21
17464,1041,200,18,19,183,0.2,84,1015,87,18,16,18,28,18,0.6,0.5,100,9.8,21
17465,1041,300,18,24,170,0.2,87,1015,87,18,16,18,35,18,0.7,0.5,100,9.7,21
17466,1041,400,18,24,169,0.1,86,1015,92,18,15,18,38,18,0.7,0.5,100,10.4,21
17467,1041,500,17,24,167,0.1,85,1015,96,17,15,17,42,17,0.7,0.6,100,11,21
17468,1041,600,17,23,165,0,85,1015,100,17,14,17,45,17,0.7,0.6,100,11.7,21
17469,1041,700,17,24,166,0.1,84,1016,100,17,14,17,43,17,0.7,0.6,103,11.7,21
17470,1041,800,17,24,167,0.1,84,1016,100,17,14,17,41,17,0.8,0.7,107,11.8,21
17471,1041,900,17,24,168,0.2,84,1017,100,17,14,17,39,17,0.8,0.7,110,11.8,21
17472,1041,1000,17,24,168,0.1,81,1017,100,17,13,17,40,17,0.7,0.7,80,9.5,21
17473,1041,1100,17,24,168,0.1,78,1017,100,17,13,17,41,17,0.7,0.8,50,7.1,21
17474,1041,1200,17,24,168,0,75,1017,100,17,13,17,42,17,0.6,0.8,20,4.8,21
17475,1041,1300,17,24,165,0,76,1016,100,17,13,17,41,17,0.6,0.8,30,6.3,21
17476,1041,1400,16,24,162,0,77,1016,100,16,12,16,40,16,0.6,0.8,40,7.7,21
17477,1041,1500,16,24,159,0,78,1016,100,16,12,16,38,16,0.6,0.8,50,9.2,21
17478,1041,1600,16,25,158,0,78,1016,100,16,12,16,39,16,0.7,0.8,67,9.5,21
17479,1041,1700,16,26,157,0.1,78,1016,100,16,12,16,41,16,0.7,0.8,83,9.9,21
17480,1041,1800,16,27,156,0.1,78,1017,100,16,12,16,42,16,0.8,0.8,100,10.2,21
17481,1041,1900,15,28,160,0.1,80,1017,100,15,12,15,44,15,0.8,0.8,97,10.8,21
17482,1041,2000,15,30,164,0,82,1018,100,15,12,14,46,14,0.9,0.9,93,11.3,21
17483,1041,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17484,1041,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17485,1041,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17486,1042,0,19,8,207,0.2,79,1014,86,19,15,19,14,19,0.4,0.4,100,10.1,21
17487,1042,100,19,13,195,0.2,82,1014,86,19,16,19,21,19,0.5,0.4,100,10,21
17488,1042,200,18,19,183,0.2,84,1015,87,18,16,18,28,18,0.6,0.5,100,9.8,21
17489,1042,300,18,24,170,0.2,87,1015,87,18,16,18,35,18,0.7,0.5,100,9.7,21
17490,1042,400,18,24,169,0.1,86,1015,92,18,15,18,38,18,0.7,0.5,100,10.4,21
17491,1042,500,17,24,167,0.1,85,1015,96,17,15,17,42,17,0.7,0.6,100,11,21
17492,1042,600,17,23,165,0,85,1015,100,17,14,17,45,17,0.7,0.6,100,11.7,21
17493,1042,700,17,24,166,0.1,84,1016,100,17,14,17,43,17,0.7,0.6,103,11.7,21
17494,1042,800,17,24,167,0.1,84,1016,100,17,14,17,41,17,0.8,0.7,107,11.8,21
17495,1042,900,17,24,168,0.2,84,1017,100,17,14,17,39,17,0.8,0.7,110,11.8,21
17496,1042,1000,17,24,168,0.1,81,1017,100,17,13,17,40,17,0.7,0.7,80,9.5,21
17497,1042,1100,17,24,168,0.1,78,1017,100,17,13,17,41,17,0.7,0.8,50,7.1,21
17498,1042,1200,17,24,168,0,75,1017,100,17,13,17,42,17,0.6,0.8,20,4.8,21
17499,1042,1300,17,24,165,0,76,1016,100,17,13,17,41,17,0.6,0.8,30,6.3,21
17500,1042,1400,16,24,162,0,77,1016,100,16,12,16,40,16,0.6,0.8,40,7.7,21
17501,1042,1500,16,24,159,0,78,1016,100,16,12,16,38,16,0.6,0.8,50,9.2,21
17502,1042,1600,16,25,158,0,78,1016,100,16,12,16,39,16,0.7,0.8,67,9.5,21
17503,1042,1700,16,26,157,0.1,78,1016,100,16,12,16,41,16,0.7,0.8,83,9.9,21
17504,1042,1800,16,27,156,0.1,78,1017,100,16,12,16,42,16,0.8,0.8,100,10.2,21
17505,1042,1900,15,28,160,0.1,80,1017,100,15,12,15,44,15,0.8,0.8,97,10.8,21
17506,1042,2000,15,30,164,0,82,1018,100,15,12,14,46,14,0.9,0.9,93,11.3,21
17507,1042,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17508,1042,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17509,1042,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17510,1043,0,19,8,207,0.2,79,1014,86,19,15,19,14,19,0.4,0.4,100,10.1,21
17511,1043,100,19,13,195,0.2,82,1014,86,19,16,19,21,19,0.5,0.4,100,10,21
17512,1043,200,18,19,183,0.2,84,1015,87,18,16,18,28,18,0.6,0.5,100,9.8,21
17513,1043,300,18,24,170,0.2,87,1015,87,18,16,18,35,18,0.7,0.5,100,9.7,21
17514,1043,400,18,24,169,0.1,86,1015,92,18,15,18,38,18,0.7,0.5,100,10.4,21
17515,1043,500,17,24,167,0.1,85,1015,96,17,15,17,42,17,0.7,0.6,100,11,21
17516,1043,600,17,23,165,0,85,1015,100,17,14,17,45,17,0.7,0.6,100,11.7,21
17517,1043,700,17,24,166,0.1,84,1016,100,17,14,17,43,17,0.7,0.6,103,11.7,21
17518,1043,800,17,24,167,0.1,84,1016,100,17,14,17,41,17,0.8,0.7,107,11.8,21
17519,1043,900,17,24,168,0.2,84,1017,100,17,14,17,39,17,0.8,0.7,110,11.8,21
17520,1043,1000,17,24,168,0.1,81,1017,100,17,13,17,40,17,0.7,0.7,80,9.5,21
17521,1043,1100,17,24,168,0.1,78,1017,100,17,13,17,41,17,0.7,0.8,50,7.1,21
17522,1043,1200,17,24,168,0,75,1017,100,17,13,17,42,17,0.6,0.8,20,4.8,21
17523,1043,1300,17,24,165,0,76,1016,100,17,13,17,41,17,0.6,0.8,30,6.3,21
17524,1043,1400,16,24,162,0,77,1016,100,16,12,16,40,16,0.6,0.8,40,7.7,21
17525,1043,1500,16,24,159,0,78,1016,100,16,12,16,38,16,0.6,0.8,50,9.2,21
17526,1043,1600,16,25,158,0,78,1016,100,16,12,16,39,16,0.7,0.8,67,9.5,21
17527,1043,1700,16,26,157,0.1,78,1016,100,16,12,16,41,16,0.7,0.8,83,9.9,21
17528,1043,1800,16,27,156,0.1,78,1017,100,16,12,16,42,16,0.8,0.8,100,10.2,21
17529,1043,1900,15,28,160,0.1,80,1017,100,15,12,15,44,15,0.8,0.8,97,10.8,21
17530,1043,2000,15,30,164,0,82,1018,100,15,12,14,46,14,0.9,0.9,93,11.3,21
17531,1043,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17532,1043,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17533,1043,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17534,1044,0,19,8,207,0.2,79,1014,86,19,15,19,14,19,0.4,0.4,100,10.1,21
17535,1044,100,19,13,195,0.2,82,1014,86,19,16,19,21,19,0.5,0.4,100,10,21
17536,1044,200,18,19,183,0.2,84,1015,87,18,16,18,28,18,0.6,0.5,100,9.8,21
17537,1044,300,18,24,170,0.2,87,1015,87,18,16,18,35,18,0.7,0.5,100,9.7,21
17538,1044,400,18,24,169,0.1,86,1015,92,18,15,18,38,18,0.7,0.5,100,10.4,21
17539,1044,500,17,24,167,0.1,85,1015,96,17,15,17,42,17,0.7,0.6,100,11,21
17540,1044,600,17,23,165,0,85,1015,100,17,14,17,45,17,0.7,0.6,100,11.7,21
17541,1044,700,17,24,166,0.1,84,1016,100,17,14,17,43,17,0.7,0.6,103,11.7,21
17542,1044,800,17,24,167,0.1,84,1016,100,17,14,17,41,17,0.8,0.7,107,11.8,21
17543,1044,900,17,24,168,0.2,84,1017,100,17,14,17,39,17,0.8,0.7,110,11.8,21
17544,1044,1000,17,24,168,0.1,81,1017,100,17,13,17,40,17,0.7,0.7,80,9.5,21
17545,1044,1100,17,24,168,0.1,78,1017,100,17,13,17,41,17,0.7,0.8,50,7.1,21
17546,1044,1200,17,24,168,0,75,1017,100,17,13,17,42,17,0.6,0.8,20,4.8,21
17547,1044,1300,17,24,165,0,76,1016,100,17,13,17,41,17,0.6,0.8,30,6.3,21
17548,1044,1400,16,24,162,0,77,1016,100,16,12,16,40,16,0.6,0.8,40,7.7,21
17549,1044,1500,16,24,159,0,78,1016,100,16,12,16,38,16,0.6,0.8,50,9.2,21
17550,1044,1600,16,25,158,0,78,1016,100,16,12,16,39,16,0.7,0.8,67,9.5,21
17551,1044,1700,16,26,157,0.1,78,1016,100,16,12,16,41,16,0.7,0.8,83,9.9,21
17552,1044,1800,16,27,156,0.1,78,1017,100,16,12,16,42,16,0.8,0.8,100,10.2,21
17553,1044,1900,15,28,160,0.1,80,1017,100,15,12,15,44,15,0.8,0.8,97,10.8,21
17554,1044,2000,15,30,164,0,82,1018,100,15,12,14,46,14,0.9,0.9,93,11.3,21
17555,1044,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17556,1044,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17557,1044,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17558,1045,0,19,8,207,0.2,79,1014,86,19,15,19,14,19,0.4,0.4,100,10.1,21
17559,1045,100,19,13,195,0.2,82,1014,86,19,16,19,21,19,0.5,0.4,100,10,21
17560,1045,200,18,19,183,0.2,84,1015,87,18,16,18,28,18,0.6,0.5,100,9.8,21
17561,1045,300,18,24,170,0.2,87,1015,87,18,16,18,35,18,0.7,0.5,100,9.7,21
17562,1045,400,18,24,169,0.1,86,1015,92,18,15,18,38,18,0.7,0.5,100,10.4,21
17563,1045,500,17,24,167,0.1,85,1015,96,17,15,17,42,17,0.7,0.6,100,11,21
17564,1045,600,17,23,165,0,85,1015,100,17,14,17,45,17,0.7,0.6,100,11.7,21
17565,1045,700,17,24,166,0.1,84,1016,100,17,14,17,43,17,0.7,0.6,103,11.7,21
17566,1045,800,17,24,167,0.1,84,1016,100,17,14,17,41,17,0.8,0.7,107,11.8,21
17567,1045,900,17,24,168,0.2,84,1017,100,17,14,17,39,17,0.8,0.7,110,11.8,21
17568,1045,1000,17,24,168,0.1,81,1017,100,17,13,17,40,17,0.7,0.7,80,9.5,21
17569,1045,1100,17,24,168,0.1,78,1017,100,17,13,17,41,17,0.7,0.8,50,7.1,21
17570,1045,1200,17,24,168,0,75,1017,100,17,13,17,42,17,0.6,0.8,20,4.8,21
17571,1045,1300,17,24,165,0,76,1016,100,17,13,17,41,17,0.6,0.8,30,6.3,21
17572,1045,1400,16,24,162,0,77,1016,100,16,12,16,40,16,0.6,0.8,40,7.7,21
17573,1045,1500,16,24,159,0,78,1016,100,16,12,16,38,16,0.6,0.8,50,9.2,21
17574,1045,1600,16,25,158,0,78,1016,100,16,12,16,39,16,0.7,0.8,67,9.5,21
17575,1045,1700,16,26,157,0.1,78,1016,100,16,12,16,41,16,0.7,0.8,83,9.9,21
17576,1045,1800,16,27,156,0.1,78,1017,100,16,12,16,42,16,0.8,0.8,100,10.2,21
17577,1045,1900,15,28,160,0.1,80,1017,100,15,12,15,44,15,0.8,0.8,97,10.8,21
17578,1045,2000,15,30,164,0,82,1018,100,15,12,14,46,14,0.9,0.9,93,11.3,21
17579,1045,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17580,1045,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17581,1045,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17582,1046,0,19,8,207,0.2,79,1014,86,19,15,19,14,19,0.4,0.4,100,10.1,21
17583,1046,100,19,13,195,0.2,82,1014,86,19,16,19,21,19,0.5,0.4,100,10,21
17584,1046,200,18,19,183,0.2,84,1015,87,18,16,18,28,18,0.6,0.5,100,9.8,21
17585,1046,300,18,24,170,0.2,87,1015,87,18,16,18,35,18,0.7,0.5,100,9.7,21
17586,1046,400,18,24,169,0.1,86,1015,92,18,15,18,38,18,0.7,0.5,100,10.4,21
17587,1046,500,17,24,167,0.1,85,1015,96,17,15,17,42,17,0.7,0.6,100,11,21
17588,1046,600,17,23,165,0,85,1015,100,17,14,17,45,17,0.7,0.6,100,11.7,21
17589,1046,700,17,24,166,0.1,84,1016,100,17,14,17,43,17,0.7,0.6,103,11.7,21
17590,1046,800,17,24,167,0.1,84,1016,100,17,14,17,41,17,0.8,0.7,107,11.8,21
17591,1046,900,17,24,168,0.2,84,1017,100,17,14,17,39,17,0.8,0.7,110,11.8,21
17592,1046,1000,17,24,168,0.1,81,1017,100,17,13,17,40,17,0.7,0.7,80,9.5,21
17593,1046,1100,17,24,168,0.1,78,1017,100,17,13,17,41,17,0.7,0.8,50,7.1,21
17594,1046,1200,17,24,168,0,75,1017,100,17,13,17,42,17,0.6,0.8,20,4.8,21
17595,1046,1300,17,24,165,0,76,1016,100,17,13,17,41,17,0.6,0.8,30,6.3,21
17596,1046,1400,16,24,162,0,77,1016,100,16,12,16,40,16,0.6,0.8,40,7.7,21
17597,1046,1500,16,24,159,0,78,1016,100,16,12,16,38,16,0.6,0.8,50,9.2,21
17598,1046,1600,16,25,158,0,78,1016,100,16,12,16,39,16,0.7,0.8,67,9.5,21
17599,1046,1700,16,26,157,0.1,78,1016,100,16,12,16,41,16,0.7,0.8,83,9.9,21
17600,1046,1800,16,27,156,0.1,78,1017,100,16,12,16,42,16,0.8,0.8,100,10.2,21
17601,1046,1900,15,28,160,0.1,80,1017,100,15,12,15,44,15,0.8,0.8,97,10.8,21
17602,1046,2000,15,30,164,0,82,1018,100,15,12,14,46,14,0.9,0.9,93,11.3,21
17603,1046,2100,15,31,167,0,84,1018,100,15,12,14,49,14,0.9,0.9,90,11.9,21
17604,1046,2200,14,31,170,1.7,86,1018,100,14,12,13,46,13,0.9,0.9,90,11.7,21
17605,1046,2300,14,31,173,3.5,87,1018,100,14,12,13,44,13,0.8,0.9,90,11.6,21
17606,1047,0,14,26,175,1.8,85,1018,100,14,12,13,43,13,0.8,0.7,90,11.9,20
17607,1047,100,14,26,175,2.1,86,1018,100,14,12,13,45,13,0.8,0.7,100,11.4,20
17608,1047,200,14,25,175,2.5,87,1018,100,14,12,13,47,13,0.7,0.8,110,10.9,20
17609,1047,300,14,25,175,2.8,87,1018,100,14,12,13,49,13,0.7,0.8,120,10.4,20
17610,1047,400,14,24,176,2.6,88,1018,100,14,12,13,45,13,0.7,0.8,120,10.6,20
17611,1047,500,13,24,178,2.4,89,1018,100,13,12,13,42,13,0.7,0.7,120,10.8,20
17612,1047,600,13,24,179,2.2,90,1018,100,13,12,13,38,13,0.7,0.7,120,11,20
17613,1047,700,13,22,177,2.1,89,1019,100,13,12,13,36,13,0.6,0.7,110,11.1,20
17614,1047,800,13,20,175,1.9,88,1019,100,13,11,13,35,13,0.6,0.7,100,11.2,20
17615,1047,900,13,18,174,1.8,87,1020,100,13,11,13,33,13,0.5,0.7,90,11.3,20
17616,1047,1000,15,18,175,1.2,79,1019,98,15,11,15,33,15,0.5,0.7,90,11.5,20
17617,1047,1100,16,18,177,0.6,71,1019,97,16,11,16,32,16,0.5,0.6,90,11.8,20
17618,1047,1200,18,18,178,0,63,1019,95,18,11,18,32,18,0.5,0.6,90,12,20
17619,1047,1300,17,16,175,0,65,1019,97,17,11,17,30,17,0.5,0.6,97,9.6,20
17620,1047,1400,17,14,171,0,67,1018,98,17,11,17,26,17,0.6,0.6,103,7.3,20
17621,1047,1500,17,13,167,0,68,1018,100,17,11,17,23,17,0.6,0.6,110,4.9,20
17622,1047,1600,16,13,158,0,69,1018,100,16,11,16,27,16,0.5,0.6,103,7.4,20
17623,1047,1700,16,14,148,0,70,1018,100,16,10,16,30,16,0.5,0.5,97,9.8,20
17624,1047,1800,16,15,139,0,71,1018,100,16,10,16,33,16,0.4,0.5,90,12.3,20
17625,1047,1900,15,14,138,0,71,1019,93,15,10,15,30,15,0.5,0.5,97,9.9,20
17626,1047,2000,15,14,138,0,70,1019,86,15,10,15,27,15,0.5,0.5,103,7.4,20
17627,1047,2100,15,13,137,0,70,1020,78,15,10,15,24,15,0.6,0.5,110,5,20
17628,1047,2200,15,14,147,0,69,1020,86,15,10,15,26,15,0.6,0.5,107,7.3,20
17629,1047,2300,15,15,157,0,69,1020,93,15,10,15,28,15,0.6,0.6,103,9.7,20
17630,1048,0,14,26,175,1.8,85,1018,100,14,12,13,43,13,0.8,0.7,90,11.9,20
17631,1048,100,14,26,175,2.1,86,1018,100,14,12,13,45,13,0.8,0.7,100,11.4,20
17632,1048,200,14,25,175,2.5,87,1018,100,14,12,13,47,13,0.7,0.8,110,10.9,20
17633,1048,300,14,25,175,2.8,87,1018,100,14,12,13,49,13,0.7,0.8,120,10.4,20
17634,1048,400,14,24,176,2.6,88,1018,100,14,12,13,45,13,0.7,0.8,120,10.6,20
17635,1048,500,13,24,178,2.4,89,1018,100,13,12,13,42,13,0.7,0.7,120,10.8,20
17636,1048,600,13,24,179,2.2,90,1018,100,13,12,13,38,13,0.7,0.7,120,11,20
17637,1048,700,13,22,177,2.1,89,1019,100,13,12,13,36,13,0.6,0.7,110,11.1,20
17638,1048,800,13,20,175,1.9,88,1019,100,13,11,13,35,13,0.6,0.7,100,11.2,20
17639,1048,900,13,18,174,1.8,87,1020,100,13,11,13,33,13,0.5,0.7,90,11.3,20
17640,1048,1000,15,18,175,1.2,79,1019,98,15,11,15,33,15,0.5,0.7,90,11.5,20
17641,1048,1100,16,18,177,0.6,71,1019,97,16,11,16,32,16,0.5,0.6,90,11.8,20
17642,1048,1200,18,18,178,0,63,1019,95,18,11,18,32,18,0.5,0.6,90,12,20
17643,1048,1300,17,16,175,0,65,1019,97,17,11,17,30,17,0.5,0.6,97,9.6,20
17644,1048,1400,17,14,171,0,67,1018,98,17,11,17,26,17,0.6,0.6,103,7.3,20
17645,1048,1500,17,13,167,0,68,1018,100,17,11,17,23,17,0.6,0.6,110,4.9,20
17646,1048,1600,16,13,158,0,69,1018,100,16,11,16,27,16,0.5,0.6,103,7.4,20
17647,1048,1700,16,14,148,0,70,1018,100,16,10,16,30,16,0.5,0.5,97,9.8,20
17648,1048,1800,16,15,139,0,71,1018,100,16,10,16,33,16,0.4,0.5,90,12.3,20
17649,1048,1900,15,14,138,0,71,1019,93,15,10,15,30,15,0.5,0.5,97,9.9,20
17650,1048,2000,15,14,138,0,70,1019,86,15,10,15,27,15,0.5,0.5,103,7.4,20
17651,1048,2100,15,13,137,0,70,1020,78,15,10,15,24,15,0.6,0.5,110,5,20
17652,1048,2200,15,14,147,0,69,1020,86,15,10,15,26,15,0.6,0.5,107,7.3,20
17653,1048,2300,15,15,157,0,69,1020,93,15,10,15,28,15,0.6,0.6,103,9.7,20
17654,1049,0,14,26,175,1.8,85,1018,100,14,12,13,43,13,0.8,0.7,90,11.9,20
17655,1049,100,14,26,175,2.1,86,1018,100,14,12,13,45,13,0.8,0.7,100,11.4,20
17656,1049,200,14,25,175,2.5,87,1018,100,14,12,13,47,13,0.7,0.8,110,10.9,20
17657,1049,300,14,25,175,2.8,87,1018,100,14,12,13,49,13,0.7,0.8,120,10.4,20
17658,1049,400,14,24,176,2.6,88,1018,100,14,12,13,45,13,0.7,0.8,120,10.6,20
17659,1049,500,13,24,178,2.4,89,1018,100,13,12,13,42,13,0.7,0.7,120,10.8,20
17660,1049,600,13,24,179,2.2,90,1018,100,13,12,13,38,13,0.7,0.7,120,11,20
17661,1049,700,13,22,177,2.1,89,1019,100,13,12,13,36,13,0.6,0.7,110,11.1,20
17662,1049,800,13,20,175,1.9,88,1019,100,13,11,13,35,13,0.6,0.7,100,11.2,20
17663,1049,900,13,18,174,1.8,87,1020,100,13,11,13,33,13,0.5,0.7,90,11.3,20
17664,1049,1000,15,18,175,1.2,79,1019,98,15,11,15,33,15,0.5,0.7,90,11.5,20
17665,1049,1100,16,18,177,0.6,71,1019,97,16,11,16,32,16,0.5,0.6,90,11.8,20
17666,1049,1200,18,18,178,0,63,1019,95,18,11,18,32,18,0.5,0.6,90,12,20
17667,1049,1300,17,16,175,0,65,1019,97,17,11,17,30,17,0.5,0.6,97,9.6,20
17668,1049,1400,17,14,171,0,67,1018,98,17,11,17,26,17,0.6,0.6,103,7.3,20
17669,1049,1500,17,13,167,0,68,1018,100,17,11,17,23,17,0.6,0.6,110,4.9,20
17670,1049,1600,16,13,158,0,69,1018,100,16,11,16,27,16,0.5,0.6,103,7.4,20
17671,1049,1700,16,14,148,0,70,1018,100,16,10,16,30,16,0.5,0.5,97,9.8,20
17672,1049,1800,16,15,139,0,71,1018,100,16,10,16,33,16,0.4,0.5,90,12.3,20
17673,1049,1900,15,14,138,0,71,1019,93,15,10,15,30,15,0.5,0.5,97,9.9,20
17674,1049,2000,15,14,138,0,70,1019,86,15,10,15,27,15,0.5,0.5,103,7.4,20
17675,1049,2100,15,13,137,0,70,1020,78,15,10,15,24,15,0.6,0.5,110,5,20
17676,1049,2200,15,14,147,0,69,1020,86,15,10,15,26,15,0.6,0.5,107,7.3,20
17677,1049,2300,15,15,157,0,69,1020,93,15,10,15,28,15,0.6,0.6,103,9.7,20
17678,1050,0,14,26,175,1.8,85,1018,100,14,12,13,43,13,0.8,0.7,90,11.9,20
17679,1050,100,14,26,175,2.1,86,1018,100,14,12,13,45,13,0.8,0.7,100,11.4,20
17680,1050,200,14,25,175,2.5,87,1018,100,14,12,13,47,13,0.7,0.8,110,10.9,20
17681,1050,300,14,25,175,2.8,87,1018,100,14,12,13,49,13,0.7,0.8,120,10.4,20
17682,1050,400,14,24,176,2.6,88,1018,100,14,12,13,45,13,0.7,0.8,120,10.6,20
17683,1050,500,13,24,178,2.4,89,1018,100,13,12,13,42,13,0.7,0.7,120,10.8,20
17684,1050,600,13,24,179,2.2,90,1018,100,13,12,13,38,13,0.7,0.7,120,11,20
17685,1050,700,13,22,177,2.1,89,1019,100,13,12,13,36,13,0.6,0.7,110,11.1,20
17686,1050,800,13,20,175,1.9,88,1019,100,13,11,13,35,13,0.6,0.7,100,11.2,20
17687,1050,900,13,18,174,1.8,87,1020,100,13,11,13,33,13,0.5,0.7,90,11.3,20
17688,1050,1000,15,18,175,1.2,79,1019,98,15,11,15,33,15,0.5,0.7,90,11.5,20
17689,1050,1100,16,18,177,0.6,71,1019,97,16,11,16,32,16,0.5,0.6,90,11.8,20
17690,1050,1200,18,18,178,0,63,1019,95,18,11,18,32,18,0.5,0.6,90,12,20
17691,1050,1300,17,16,175,0,65,1019,97,17,11,17,30,17,0.5,0.6,97,9.6,20
17692,1050,1400,17,14,171,0,67,1018,98,17,11,17,26,17,0.6,0.6,103,7.3,20
17693,1050,1500,17,13,167,0,68,1018,100,17,11,17,23,17,0.6,0.6,110,4.9,20
17694,1050,1600,16,13,158,0,69,1018,100,16,11,16,27,16,0.5,0.6,103,7.4,20
17695,1050,1700,16,14,148,0,70,1018,100,16,10,16,30,16,0.5,0.5,97,9.8,20
17696,1050,1800,16,15,139,0,71,1018,100,16,10,16,33,16,0.4,0.5,90,12.3,20
17697,1050,1900,15,14,138,0,71,1019,93,15,10,15,30,15,0.5,0.5,97,9.9,20
17698,1050,2000,15,14,138,0,70,1019,86,15,10,15,27,15,0.5,0.5,103,7.4,20
17699,1050,2100,15,13,137,0,70,1020,78,15,10,15,24,15,0.6,0.5,110,5,20
17700,1050,2200,15,14,147,0,69,1020,86,15,10,15,26,15,0.6,0.5,107,7.3,20
17701,1050,2300,15,15,157,0,69,1020,93,15,10,15,28,15,0.6,0.6,103,9.7,20
17702,1051,0,14,26,175,1.8,85,1018,100,14,12,13,43,13,0.8,0.7,90,11.9,20
17703,1051,100,14,26,175,2.1,86,1018,100,14,12,13,45,13,0.8,0.7,100,11.4,20
17704,1051,200,14,25,175,2.5,87,1018,100,14,12,13,47,13,0.7,0.8,110,10.9,20
17705,1051,300,14,25,175,2.8,87,1018,100,14,12,13,49,13,0.7,0.8,120,10.4,20
17706,1051,400,14,24,176,2.6,88,1018,100,14,12,13,45,13,0.7,0.8,120,10.6,20
17707,1051,500,13,24,178,2.4,89,1018,100,13,12,13,42,13,0.7,0.7,120,10.8,20
17708,1051,600,13,24,179,2.2,90,1018,100,13,12,13,38,13,0.7,0.7,120,11,20
17709,1051,700,13,22,177,2.1,89,1019,100,13,12,13,36,13,0.6,0.7,110,11.1,20
17710,1051,800,13,20,175,1.9,88,1019,100,13,11,13,35,13,0.6,0.7,100,11.2,20
17711,1051,900,13,18,174,1.8,87,1020,100,13,11,13,33,13,0.5,0.7,90,11.3,20
17712,1051,1000,15,18,175,1.2,79,1019,98,15,11,15,33,15,0.5,0.7,90,11.5,20
17713,1051,1100,16,18,177,0.6,71,1019,97,16,11,16,32,16,0.5,0.6,90,11.8,20
17714,1051,1200,18,18,178,0,63,1019,95,18,11,18,32,18,0.5,0.6,90,12,20
17715,1051,1300,17,16,175,0,65,1019,97,17,11,17,30,17,0.5,0.6,97,9.6,20
17716,1051,1400,17,14,171,0,67,1018,98,17,11,17,26,17,0.6,0.6,103,7.3,20
17717,1051,1500,17,13,167,0,68,1018,100,17,11,17,23,17,0.6,0.6,110,4.9,20
17718,1051,1600,16,13,158,0,69,1018,100,16,11,16,27,16,0.5,0.6,103,7.4,20
17719,1051,1700,16,14,148,0,70,1018,100,16,10,16,30,16,0.5,0.5,97,9.8,20
17720,1051,1800,16,15,139,0,71,1018,100,16,10,16,33,16,0.4,0.5,90,12.3,20
17721,1051,1900,15,14,138,0,71,1019,93,15,10,15,30,15,0.5,0.5,97,9.9,20
17722,1051,2000,15,14,138,0,70,1019,86,15,10,15,27,15,0.5,0.5,103,7.4,20
17723,1051,2100,15,13,137,0,70,1020,78,15,10,15,24,15,0.6,0.5,110,5,20
17724,1051,2200,15,14,147,0,69,1020,86,15,10,15,26,15,0.6,0.5,107,7.3,20
17725,1051,2300,15,15,157,0,69,1020,93,15,10,15,28,15,0.6,0.6,103,9.7,20
17726,1052,0,14,26,175,1.8,85,1018,100,14,12,13,43,13,0.8,0.7,90,11.9,20
17727,1052,100,14,26,175,2.1,86,1018,100,14,12,13,45,13,0.8,0.7,100,11.4,20
17728,1052,200,14,25,175,2.5,87,1018,100,14,12,13,47,13,0.7,0.8,110,10.9,20
17729,1052,300,14,25,175,2.8,87,1018,100,14,12,13,49,13,0.7,0.8,120,10.4,20
17730,1052,400,14,24,176,2.6,88,1018,100,14,12,13,45,13,0.7,0.8,120,10.6,20
17731,1052,500,13,24,178,2.4,89,1018,100,13,12,13,42,13,0.7,0.7,120,10.8,20
17732,1052,600,13,24,179,2.2,90,1018,100,13,12,13,38,13,0.7,0.7,120,11,20
